School Code,School Name,School Address,City,Zip,State
446161,Virginia Allred Stacey Junior-Senior High School,2460 KENLY AVE BLDG 8265,SAN ANTONIO,78236,TX
446203,Robert E Lee High School,1400 JACKSON KELLER RD,SAN ANTONIO,78213,TX
446207,Ronald Reagan High School,19000 RONALD REAGAN,SAN ANTONIO,78258,TX
446216,STEM Early College High School Alamo Colleges/Palo Alto,,,,TX
446239,William J Brennan High School,2400 COTTONWOOD WAY,SAN ANTONIO,78253,TX
446254,Brandeis High School,13011 KYLE SEALE PKWY,SAN ANTONIO,78249,TX
446258,Theodore Roosevelt High School,5110 WALZEM RD,SAN ANTONIO,78218,TX
446261,Tom C Clark High School,5150 DE ZAVALA RD,SAN ANTONIO,78249,TX
446263,School of Science and Technology-San Antonio,1450 NE LOOP 410,SAN ANTONIO,78209,TX
446273,Winston Churchill High School,12049 BLANCO RD,SAN ANTONIO,78216,TX
446283,BASIS San Antonio Shavano Campus,,,,TX
446314,IDEA College Preparatory - San Juan,600 E SIOUX RD,SAN JUAN,78589,TX
446320,San Marcos Academy,,,,TX
446325,San Marcos High School,2601 RATTLER RD MCCARTY LN,SAN MARCOS,78666,TX
446690,Klein High School,16715 STUEBNER AIRLINE RD,KLEIN,77379,TX
446691,Klein Oak High School,22603 NORTHCREST DR,SPRING,77389,TX
446782,Elkins High School,7007 KNIGHTS CT,MISSOURI CITY,77459,TX
446784,William P Clements High School,4200 ELKINS DR,SUGAR LAND,77479,TX
446902,Taylor High School,355 FM 973,TAYLOR,76574,TX
446924,Holy Trinity Catholic High School,,,,TX
446980,Texas City High School,1431 NINTH AVE N,TEXAS CITY,77591,TX
447290,Midway High School,8200 MARS DR,WACO,76712,TX
447440,Weslaco High School,1005 W PIKE AVE,WESLACO,78596,TX
447480,IDEA Weslaco College Prep,,,,TX
447481,IDEA College Prep Edinburg,,,,TX
447517,Whitehouse High School,901 E MAIN,WHITEHOUSE,75791,TX
447642,The Woodlands College Park High School,3701 COLLEGE PARK DR,THE WOODLANDS,77384,TX
447644,Woodlands Christian Academy,,,,TX
450010,Beaver High School,195 E CENTER,BEAVER,84713,UT
450030,Bountiful High School,695 S ORCHARD DR,BOUNTIFUL,84010,UT
450043,Emery High School,975 N CENTER,CASTLE DALE,84513,UT
450073,Corner Canyon High School,12943 S. 700 E.,DRAPER,84020,UT
450124,Providence Hall Charter School,4795  W Patriot Ridge Drive,HERRIMAN,84096,UT
450164,Northridge High School,2430 N HILLFIELD RD,LAYTON,84041,UT
450241,Spectrum Academy,575 N CUTLER DR,NORTH SALT LAKE,84054,UT
450290,Park City High School,1750 KEARNS BLVD,PARK CITY,84060,UT
450325,Provo High School,1125 N UNIVERSITY AVE,PROVO,84604,UT
450354,Pine View High School,2850 E 750 N,ST GEORGE,84790,UT
450364,City Academy,555 E 200 S,SALT LAKE CITY,84102,UT
450380,Olympus High School,4055 S 2300 E,SALT LAKE CITY,84124,UT
450385,Rowland Hall,,,,UT
450400,West High School,241 N 300 W,SALT LAKE CITY,84103,UT
450401,Beehive Science and Technology Academy,830 E 9400 S,SANDY,84094,UT
450405,Jordan High School,95 E 9825 S,SANDY,84070,UT
450430,Bear River High School,1450 S MAIN,GARLAND,84312,UT
450440,Uintah High School,1880 W 500 N,VERNAL,84078,UT
450450,Copper Hills High School,5445 W 7800 S,WEST JORDAN,84081,UT
450452,Itineris Early College High School,8714 Roy Del Circle,WEST JORDAN,84088,UT
460205,Mount Mansfield Union High School,,,,VT
460300,Northfield Middle High School,37 Cross Street Unit 2+3,Northfield,05663,VT
460377,Rutland High School,22 Stratton Road,Rutland,05701,VT
460395,St Johnsbury Academy,,,,VT
460405,Vermont Academy,,,,VT
460520,Woodstock Union High School,496-1 Woodstock Road,Woodstock,05091,VT
470006,BASIS Independent McLean,,,,VA
470019,Bishop Ireton High School,,,,VA
470033,Ideaventions Academy for Mathematics and Science,,,,VA
470051,T C Williams High School,3330 King St,Alexandria,22302,VA
470120,Wakefield High School,1325 S. Dinwiddie Street,Arlington,22206,VA
470125,Washington-Lee High School,1301 N Stafford St,Arlington,22201,VA
470130,Yorktown High School,5200 Yorktown Blvd,Arlington,22207,VA
470225,Blacksburg High School,3401 Bruin Lane,Blacksburg,24060,VA
470345,Parry McCluer High School,100 Bradford Drive,Buena Vista,24416,VA
470353,Lake Braddock Secondary School,9200 Burke Lake Rd,Burke,22015,VA
470390,Fluvanna County High School,1918 Thomas Jefferson Parkway,Palmyra,22963,VA
470402,Chantilly High School,4201 Stringfellow Rd,Chantilly,20151,VA
470420,Albemarle High School,2775 Hydraulic Road,Charlottesville,22901,VA
470423,Charlottesville High School,1400 Melbourne Road,Charlottesville,22901,VA
470435,St Anne's-Belfield School,,,,VA
470445,Chatham Hall,,,,VA
470460,Hargrave Military Academy,,,,VA
470486,Lloyd C Bird High School,10301 Courthouse Rd.,Chesterfield,23832,VA
470503,Cosby High School,14300 Fox Club Parkway,Midlothian,23112,VA
470765,Lee-Davis High School,7052 Mechanicsville Pike,Mechanicsville,23111,VA
470795,George Mason High School,7124 Leesburg Pike,Falls Church,22043,VA
470805,Trinity Christian School,,,,VA
470853,Jefferson Forest High School,1 Cavalier Circle,Forest,24551,VA
470879,Chancellor High School,6300 Harrison Rd,Fredericksburg,22407,VA
470887,Riverbend High School,12301 Spotswood Furnace Rd.,Fredericksburg,22407,VA
470952,Deep Run High School,4801 Twin Hickory Rd.,Glen Allen,23059,VA
470965,Goochland High School,3250A River Road West,Goochland,23063,VA
470989,Oakcrest School For Girls,,,,VA
471020,Bethel High School,1067 Big Bethel Rd,Hampton,23666,VA
471028,Kecoughtan High School,522 Woodland Rd,Hampton,23669,VA
471035,Harrisonburg High School,1001 Garbers Church Road,Harrisonburg,22801,VA
471070,Highland Springs High School,15 S Oak Ave,Highland Springs,23075,VA
471117,Wakefield School,,,,VA
471315,Princess Anne High School,4400 Virginia Beach Blvd,Virginia Beach,23462,VA
471325,Madison County High School,68 Mountaineer Lane,Madison,22727,VA
471355,Marion Senior High School,848 Stage ST,Marion,24354,VA
471395,McLean High School,1633 Davidson Rd,McLean,22101,VA
471425,Foxcroft School,,,,VA
471427,Middleburg Academy,,,,VA
471428,James River High School,3700 James River Rd.,Midlothian,23113,VA
471429,Clover Hill High School,13301 Kelly Green Lane,Midlothian,23112,VA
471430,Midlothian High School,401 Charter Colony Pkwy.,Midlothian,23114,VA
471445,Louisa County High School,757 Davis Hwy,Mineral,23117,VA
471517,Craig County Middle High School,25239 Craigs Creek Road,New Castle,24127,VA
471618,Norfolk Christian Upper School,,,,VA
471660,Orange County High School,201 Selma Road,Orange,22960,VA
471715,Spotswood High School,368 Blazer Drive,Penn Laird,22846,VA
471716,Appomattox Regional Governor's School Arts And Technology,,,,VA
471720,Matoaca High School,17700 Longhouse Lane,Chesterfield,23838,VA
471785,Powhatan High School,1800 Judes Ferry Road,Powhatan,23139,VA
471845,Collegiate School,,,,VA
471851,Maggie L Walker Governor's School for Government and International Studies,,,,VA
471857,Huguenot High School,7945 Forest Hill Ave,Richmond,23225,VA
471877,Meadowbrook High School,4901 Cogbill Rd.,North Chesterfield,23234,VA
471879,Richmond Community High School,201 E Brookland Park Boulevard,Richmond,23222,VA
471895,Saint Gertrude High School,,,,VA
472008,The Carmel School,,,,VA
472070,Eastern Montgomery High School,4695 Crozier Rd,Elliston,24087,VA
472127,Courtland High School,6701 Smith Station Rd,Spotsylvania,22553,VA
472130,Spotsylvania High School,6975 Courthouse Rd,Spotsylvania,22551,VA
472131,Massaponax High School,8201 Jefferson Davis Hwy,Fredericksburg,22407,VA
472137,Robert E Lee High School,6540 Franconia Rd,Springfield,22150,VA
472138,"GW Community School, The",,,,VA
472142,Brooke Point High School,1700 Courthouse Rd,Stafford,22554,VA
472143,North Stafford High School,839 Garrisonville Rd,Stafford,22556,VA
472144,Colonial Forge High School,550 Courthouse Rd,Stafford,22554,VA
472145,William Monroe High School,254 Monroe Drive,Stanardsville,22973,VA
472147,Mountain View High School,2135 Mountain View Road,Stafford,22556,VA
472170,Stuart Hall School,,,,VA
472273,Landstown High School,2001 Concert Dr.,Virginia Beach,23456,VA
472278,James Madison High School,2500 James Madison Dr,Vienna,22181,VA
472279,Oakton High School,2900 Sutton Rd,Vienna,22181,VA
472285,Bayside High School,4960 Haygood Rd,Virginia Beach,23455,VA
472287,Floyd E Kellam High School,2665 West Neck Road,Virginia Beach,23456,VA
472290,First Colonial High School,1272 Mill Dam Rd,Virginia Beach,23454,VA
472293,Kempsville High School,5194 Chief Trail,Virginia Beach,23464,VA
472296,Green Run High School,1700 Dahlia Dr,Virginia Beach,23456,VA
472308,Ocean Lakes High School,885 Schuman Drive,Virginia Beach,23454,VA
472362,Waynesboro High School,1200 Main St,Waynesboro,22980,VA
472417,Warhill High School,3131 Ironbound Rd,Williamsburg,23185,VA
472463,Woodbridge Senior High School,3001 Old Bridge Rd,Woodbridge,22192,VA
480035,Arlington High School,18821 Crown Ridge Blvd,Arlington,98223,WA
480037,Weston High School,4407 172nd Street NE,Arlington,98223,WA
480040,Asotin High School,215 SECOND STREET,ASOTIN,99402,WA
480044,Auburn Mountainview High School,28900 124th AVE SE,Auburn,98092,WA
480055,Auburn High School,711 E MAIN ST,AUBURN,98002,WA
480067,Eastside Catholic High School,,,,WA
480083,Sehome High School,2700 Bill McDonald Pkwy,Bellingham,98225,WA
480103,Bremerton High School,1500 13th Street,Bremerton,98337,WA
480111,Bonney Lake High School,10920 199th Ave Ct E,Bonney Lake,98391,WA
480115,Bridgeport High School,1220 Kryger Ave,BRIDGEPORT,98813,WA
480125,White River High School,26928 120th St E,Buckley,98321,WA
480130,Burlington-Edison High School,301 N BURLINGTON BLVD,BURLINGTON,98233,WA
480131,Puget Sound Skills Center,,,,WA
480139,Union High School,6201 NW Friberg-Strunk St,Camas,98607,WA
480170,Centralia High School,813 Eshom Road,Centralia,98531,WA
480185,Cheney High School,460 N SIXTH ST,CHENEY,99004,WA
480195,Chimacum High School,91 West Valley Rd,Chimacum,98325,WA
480235,Colville High School,154 Highway 20 E,Colville,99114,WA
480290,Davenport Junior-Senior High School,801 7TH STREET,DAVENPORT,99122,WA
480335,Eatonville High School,302 Mashell Ave N,Eatonville,98328,WA
480383,Cascade Senior High School,801 E. Casino Rd.,Everett,98203,WA
480385,Everett High School,2416 Colby Ave.,Everett,98201,WA
480397,Federal Way High School,30611 16TH AV S,FEDERAL WAY,98003,WA
480400,Ferndale High School,5830 Golden Eagle Drive,Ferndale,98248,WA
480401,Todd Beamer High School,35999 16TH AV S,FEDERAL WAY,98003,WA
480420,Peninsula High School,14105 Purdy Dr NW,Gig Harbor,98332,WA
480480,Columbia High School,4961B Hunters Shop Road,Hunters,99137,WA
480548,Eastlake High School,400 228th NE,Sammamish,98074,WA
480554,Kingston High School,26201 Siyaya Avenue NE,Kingston,98346,WA
480588,Lakes High School,10320 Farwest DR SW,Lakewood,98498,WA
480589,Harrison Preparatory School,8800 121St St SW,Lakewood,98498,WA
480625,R A Long High School,2903 Nichols Blvd.,Longview,98632,WA
480649,Lynnwood High School,18218 NORTH RD,BOTHELL,98012,WA
480674,Marysville Mountain View High School,4317 76th St NE,Marysville,98270,WA
480684,Marysville Arts & Technology High School,7204 27th Ave NE,Marysville,98271,WA
480687,Mount Spokane High School,6015 E MT. SPOKANE PARK DR,MEAD,99021,WA
480705,Riverside High School,4120 East Deer Park-Milan Rd.,Chattaroy,99003,WA
480710,West Valley High School,8301 E BUCKEYE,SPOKANE,99212,WA
480711,Henry M Jackson High School,1508 136th St. SE,Mill Creek,98012,WA
480750,Mount Vernon High School,314 N 9th St,Mount Vernon,98273,WA
480775,Napavine Junior-Senior High School,404 4th Ave NE,NAPAVINE,98565,WA
480797,Mount Si High School,8651 MEADOWBROOK WAY SE,SNOQUALMIE,98065,WA
480855,Orting High School,320 Washington Avenue North,Orting,98360,WA
480940,Puyallup Senior High School,,,,WA
480971,WaNIC Skills Center,,,,WA
480976,Tesla Stem High School,4301 228th Ave NE,Redmond,98053,WA
480985,Charles A Lindbergh High School,16426 128TH AVE SE,RENTON,98058,WA
480995,Republic High School,30306 HIGHWAY 20 E,REPUBLIC,99166,WA
481033,Royal High School,955 Ahlers Road,Royal City,99357,WA
481055,Cleveland Stem High School,5511 15 AVE S,SEATTLE,98108,WA
481075,Foster High School,4242 S 144th St,Tukwila,98168,WA
481090,Highline High School,225 S 152nd St,Burien,98148,WA
481128,Nathan Hale High School,10750 30 AV NE,SEATTLE,98125,WA
481130,O'Dea High School,,,,WA
481141,Evergreen High School,830 SW 116th St,Seattle,98146,WA
481159,Tyee High School,4424 South 188th Street,SeaTac,98188,WA
481165,West Seattle High School,3000 CALIFORNIA AV SW,SEATTLE,98116,WA
481166,Shorewood High School,17300 Fremont Avenue N.,Shoreline,98133,WA
481197,Olympic High School,7070 STAMPEDE BLVD NW,BREMERTON,98311,WA
481222,Emerald Ridge High School,,,,WA
481225,Bethel High School,22215 38th Avenue East,Spanaway,98387,WA
481227,Spanaway Lake High School,1305 168th Street East,Spanaway,98387,WA
481238,East Valley High School,15711 E Wellesley Ave,Spokane Valley,99216,WA
481245,Gonzaga Preparatory School,,,,WA
481260,John Rogers High School,1622 E Wellesley Ave,Spokane,99207,WA
481265,Lewis and Clark High School,521 W 4Th Ave,Spokane,99204,WA
481275,North Central High School,1600 N Howard St,Spokane,99205,WA
481283,On Track Academy,2802 E. Rich,Spokane,99207,WA
481297,University High School,12420 E. 32nd Ave.,Spokane,99216,WA
481350,Sunnyside Senior High School,1801 E. Edison Avenue,Sunnyside,98944,WA
481370,Clover Park High School,11023 Gravelly LK DR SW,Lakewood,98499,WA
481375,Fife High School,,,,WA
481382,Curtis Senior High School,,,,WA
481385,Lincoln High School,701 S 37th St,Tacoma,98418,WA
481395,Stadium High School,111 N E St,Tacoma,98403,WA
481398,Tacoma Baptist School,,,,WA
481425,Tonasket High School,35HS HIGHWAY 20,TONASKET,98855,WA
481465,Evergreen High School,14300 NE 18th Street,Vancouver,98684,WA
481471,Seton Catholic College Preparatory High School,,,,WA
481477,Mountain View High School,1500 SE Blairmont Dr,Vancouver,98683,WA
481483,Central Valley High School,821 S. Sullivan Rd.,Veradale,99037,WA
481492,Heritage High School,7825 NE 130th Avenue,Vancouver,98682,WA
481503,Walla Walla High School,800 ABBOTT RD,WALLA WALLA,99362,WA
481520,Washtucna High School,730 East Booth Avenue,Washtucna,99371,WA
481580,Bainbridge High School,9330 NE High School RD,Bainbridge Island,98110,WA
490045,Cabell-Midland High School,2300 US ROUTE 60 EAST,ONA,25545,WV
490060,Shady Spring High School,300 HINTON ROAD,SHADY SPRING,25918,WV
490086,Riverside High School,#1 WARRIOR WAY,BELLE,25015,WV
490217,George Washington High School,1522 TENNIS CLUB RD,CHARLESTON,25314,WV
490265,Notre Dame High School,,,,WV
490327,Pocahontas County High School,ROUTE 1  BOX 133A,DUNMORE,24934,WV
490360,Elkins High School,100 KENNEDY DRIVE,ELKINS,26241,WV
490400,North Marion High School,1 NORTH MARION DRIVE,FARMINGTON,26571,WV
490483,John Marshall High School,1300 WHEELING AVE,GLEN DALE,26038,WV
490545,Hedgesville High School,109 RIDGE ROAD NORTH,HEDGESVILLE,25427,WV
490604,Spring Valley High School,#1 TIMBERWOLF DRIVE,HUNTINGTON,25704,WV
490615,Hurricane High School,3350 TEAYS VALLEY ROAD,HURRICANE,25526,WV
490730,South Harrison High School,ROUTE 1,LOST CREEK,26385,WV
490875,Morgantown High School,109 WILSON AVENUE,MORGANTOWN,26505,WV
490880,University High School,131 BAKER`S RIDGE ROAD,MORGANTOWN,26508,WV
490987,Parkersburg South High School,1511 BLIZZARD DR,PARKERSBURG,26101,WV
491380,Lewis County High School,205 MINUTEMAN DRIVE,WESTON,26452,WV
500005,Adams Friendship High School,1109 E North St,Adams,53910,WI
500058,Appleton High School East,2121 Emmers Dr,Appleton,54915,WI
500060,Appleton West High School,610 N Badger Ave,Appleton,54914,WI
500064,Appleton North High School,5000 N Ballard Rd,Appleton,54913,WI
500140,Baraboo High School,1201 Draper St,Baraboo,53913,WI
500165,Beaver Dam High School,500 Gould St,Beaver Dam,53916,WI
500281,Brookfield East High School,3305 N Lilly Rd,Brookfield,53005,WI
500282,Brookfield Central High School,16900 W Gebhardt Rd,Brookfield,53005,WI
500370,Cedarburg High School,W68N611 Evergreen Blvd,Cedarburg,53012,WI
500390,Chilton High School,530 W Main St,Chilton,53014,WI
500470,Cuba City High School,101 N School St,Cuba City,53807,WI
500490,Darlington High School,11838 Center Hill Rd,Darlington,53530,WI
500500,De Forest Area High School,815 Jefferson St,De Forest,53532,WI
500560,Northland Pines High School,1800 Pleasure Island Rd,Eagle River,54521,WI
500565,East Troy High School,3128 Graydon Ave,East Troy,53120,WI
500585,Edgerton Senior High School,200 Elm High Dr,Edgerton,53534,WI
500600,Elkhorn Area High School,482 E Geneva St,Elkhorn,53121,WI
500650,Fennimore Middle High School,510 7th St,Fennimore,53809,WI
500668,Fond du Lac High School,801 Campus Dr,Fond du Lac,54935,WI
500770,Grafton Senior High School,1950 Washington St,Grafton,53024,WI
500786,Ashwaubenon High School,2391 S Ridge Rd,Green Bay,54304,WI
500795,Preble High School,2222 Deckner Ave,Green Bay,54302,WI
500820,Greendale Senior High School,6801 Southway,Greendale,53129,WI
500823,Martin Luther High School,,,,WI
500838,Whitnall High School,5000 S 116th St,Greenfield,53228,WI
500850,Hartford Union High School,805 Cedar St,Hartford,53027,WI
500953,Parker High School,3125 Mineral Point Ave,Janesville,53548,WI
500955,Joseph A Craig High School,401 S Randall Ave,Janesville,53545,WI
500990,Kaukauna Senior High School,1701 County Road CE,Kaukauna,54130,WI
500996,Christian Life School,,,,WI
500998,Tremper High School,8560 26th Ave,Kenosha,53143,WI
501006,Indian Trail High School And Academy,6800 60th St,Kenosha,53144,WI
501030,Kimberly High School,1662 E Kennedy Ave,Kimberly,54136,WI
501150,East High School,2222 E Washington Ave,Madison,53704,WI
501155,Edgewood High School,,,,WI
501165,West High School,30 Ash St,Madison,53726,WI
501230,Marshfield High School,1401 E Becker Rd,Marshfield,54449,WI
501285,Menomonee Falls High School,W142N8101 Merrimac Dr,Menomonee Falls,53051,WI
501320,Middleton High School,2100 Bristol St,Middleton,53562,WI
501390,University School of Milwaukee,,,,WI
501430,Riverside High School,1615 E Locust St,Milwaukee,53211,WI
501505,Whitefish Bay High School,1200 E Fairmount Ave,Whitefish Bay,53217,WI
501527,Lakeland Union High School,9573 State Hwy 70,Minocqua,54548,WI
501590,Mukwonago High School,605 W School Rd,Mukwonago,53149,WI
501631,New Berlin Eisenhower Middle High School,4333 S Sunnyslope Rd,New Berlin,53151,WI
501632,New Berlin West Middle High School,18695 W Cleveland Ave,New Berlin,53146,WI
501635,New Glarus High School,1701 2nd St,New Glarus,53574,WI
501785,Pewaukee High School,510 Lake St,Pewaukee,53072,WI
501822,Lakeview Technology Academy,9449 88th Ave,Pleasant Prairie,53158,WI
501875,Prairie Du Chien Senior High School,800 E Crawford St,Prairie du Chien,53821,WI
501885,Sauk Prairie High School,105 9th St,Prairie du Sac,53578,WI
